번호,과속방지턱관리번호,도로명,시도명,시군구명,소재지도로명주소,소재지지번주소,설치장소,과속방지턱재료,과속방지턱형태구분,과속방지턱높이,과속방지턱폭,과속방지턱연장,도로유형구분,규격여부,WGS84위도,WGS84경도,보차분리여부,연속형여부,과속방지턱설치연도,관리기관명,관리기관전화번호,데이터기준일자
2314,198,서구 해돋이로,부산광역시,서구,부산광역시 서구 해돋이로72,72 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.0852559,129.0206656,Y,Y,2019,부산광역시 서구청,051-240-4556,2022-06-10
2315,199,서구 해돋이로,부산광역시,서구,부산광역시 서구 해돋이로58-4,58-4 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.08437499,129.0196659,Y,Y,2019,부산광역시 서구청,051-240-4556,2022-06-10
2316,200,서구 해돋이로,부산광역시,서구,부산광역시 서구 해돋이로40,40 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.08340055,129.0182211,Y,Y,2019,부산광역시 서구청,051-240-4556,2022-06-10
2317,201,서구 해돋이로,부산광역시,서구,부산광역시 서구 해돋이로24-1,24-1 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.08291938,129.0191915,Y,Y,2019,부산광역시 서구청,051-240-4556,2022-06-10
2318,202,서구 해돋이로,부산광역시,서구,부산광역시 서구 해돋이로20,20 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.08314297,129.019618,Y,Y,2019,부산광역시 서구청,051-240-4556,2022-06-10
2319,203,서구 원양로,부산광역시,서구,부산광역시 서구 원양로102,102 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.06195785,129.0131248,Y,Y,2019,부산광역시 서구청,051-240-4556,2022-06-10
2320,204,서구 원양로,부산광역시,서구,부산광역시 서구 원양로112,112 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.06287334,129.013783,Y,Y,2019,부산광역시 서구청,051-240-4556,2022-06-10
2321,205,서구 원양로,부산광역시,서구,부산광역시 서구 원양로130,130 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.06455024,129.0137409,Y,Y,2019,부산광역시 서구청,051-240-4556,2022-06-10
2322,206,서구 원양로,부산광역시,서구,부산광역시 서구 원양로136,136 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.06513517,129.0134659,Y,Y,2019,부산광역시 서구청,051-240-4556,2022-06-10
2323,207,서구 원양로,부산광역시,서구,부산광역시 서구 원양로150,150 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.06619328,129.0126983,Y,Y,2019,부산광역시 서구청,051-240-4556,2022-06-10
2324,208,서구 암남공원로,부산광역시,서구,부산광역시 서구 암남공원로222,222 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.06342449,129.0151074,Y,Y,2019,부산광역시 서구청,051-240-4556,2022-06-10
2325,209,서구 암남공원로,부산광역시,서구,부산광역시 서구 암남공원로218,218 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.06318492,129.0156407,Y,Y,2019,부산광역시 서구청,051-240-4556,2022-06-10
2326,210,서구 암남공원로,부산광역시,서구,부산광역시 서구 암남공원로194,194 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.06249672,129.0177896,Y,Y,2019,부산광역시 서구청,051-240-4556,2022-06-10
2327,211,서구 암남공원로,부산광역시,서구,부산광역시 서구 암남공원로75,75 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.07049436,129.0182978,Y,Y,2019,부산광역시 서구청,051-240-4556,2022-06-10
2328,212,서구 암남공원로,부산광역시,서구,부산광역시 서구 암남공원로67,67 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.07096216,129.0174806,Y,Y,2019,부산광역시 서구청,051-240-4556,2022-06-10
2329,213,서구 암남공원로,부산광역시,서구,부산광역시 서구 암남공원로52,52 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.07155714,129.0159519,Y,Y,2019,부산광역시 서구청,051-240-4556,2022-06-10
2330,214,서구 암남공원로,부산광역시,서구,부산광역시 서구 암남공원로47-3,47-3 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.07195036,129.0161501,Y,Y,2019,부산광역시 서구청,051-240-4556,2022-06-10
2331,215,서구 암남공원로,부산광역시,서구,부산광역시 서구 암남공원로36,36 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.07291546,129.0157748,Y,Y,2019,부산광역시 서구청,051-240-4556,2022-06-10
2332,,백양대로 1000-5,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2333,,백양대로 950나길 14,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2334,,백양대로 950나길 39,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2335,,백양대로 950나길 31,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2336,,백양대로 950나길 9,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2337,,백양대로 943-16,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2338,,백양대로 943-7,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2339,,백양대로 933-14,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2340,,백양대로 933-8,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2341,,백양대로 921-16,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2342,,새벽로 223번길 53,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2343,,광장로 93번길 9,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2344,,광장로 104번길 4,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2345,,광장로 104번길 48,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2346,,사상로 148번길 13,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2347,,광장로 86번길 40,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2348,,사상로 166,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2349,,사상로 162번길 24,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,8,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2350,,광장로 56번길 60-17,부산광역시,사상구,.,,도로,아스팔트 콘크리트,가상형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2351,,백양대로 646번 나길 17,부산광역시,사상구,.,,도로,아스팔트 콘크리트,가상형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2352,,광장로 56번길 81,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2353,,광장로 105번길 56,부산광역시,사상구,.,,도로,아스팔트 콘크리트,가상형,10,360,8,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2354,,광장로 105번길 64,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2355,,삼락천로 11,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2356,,사상로 161,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2357,,새벽로 223번길 48,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2358,,광장로 21번길 53,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2359,,사상로 223번길 82,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2360,,사상로 223번길 100,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2361,,낙동대로 1210번길 34,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2362,,낙동대로 1210번길 34,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2363,,사상로 37번길 13,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,8,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2364,,사상로 201,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2365,,광장로 103번길 23,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2366,,광장로 105번길 54,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2367,,백양대로 659번길 10-13,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2368,,백양대로 661,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2369,,사상로 164,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2370,,광장로 104번길 25,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2371,,괘감로 77,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2372,,괘감로 67,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,6,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2373,,사상로 148번길 25,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2374,,운산로 62-2,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2375,216,서구 암남공원로,부산광역시,서구,부산광역시 서구 암남공원로17-7,17-7 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.07426963,129.0154135,Y,Y,2019,부산광역시 서구청,051-240-4556,2022-06-10
2376,217,서구 암남공원로,부산광역시,서구,부산광역시 서구 송도해변로67,4 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.07426963,129.0154135,Y,Y,2019,부산광역시 서구청,051-240-4556,2022-06-10
2377,218,서구 송도해변로,부산광역시,서구,부산광역시 서구 송도해변로91,91 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.07674386,129.017281,Y,Y,2019,부산광역시 서구청,051-240-4556,2022-06-10
2378,219,서구 송도해변로,부산광역시,서구,부산광역시 서구 송도해변로97,97 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.07726612,129.017281,Y,Y,2019,부산광역시 서구청,051-240-4556,2022-06-10
2379,220,서구 송도해변로,부산광역시,서구,부산광역시 서구 송도해변로139,139 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.07735546,129.0216809,Y,Y,2019,부산광역시 서구청,051-240-4556,2022-06-10
2380,221,서구 송도해변로,부산광역시,서구,부산광역시 서구 송도해변로121,121 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.07807733,129.0201114,Y,Y,2019,부산광역시 서구청,051-240-4556,2022-06-10
2381,222,서구 충무대로,부산광역시,서구,부산광역시 서구 충무대로19,19 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.07728737,129.0158122,Y,Y,2019,부산광역시 서구청,051-240-4556,2022-06-10
2382,223,서구 충무대로,부산광역시,서구,부산광역시 서구 충무대로29,29 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.07824007,129.0161821,Y,Y,2019,부산광역시 서구청,051-240-4556,2022-06-10
2383,224,서구 천마로,부산광역시,서구,부산광역시 서구 천마로23-1,23-1 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.08039326,129.0202255,Y,Y,2019,부산광역시 서구청,051-240-4556,2022-06-10
2384,225,서구 구덕로,부산광역시,서구,부산광역시 서구 구덕로150번길9,토성초교 후문,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.09856775,129.0206871,Y,Y,2019,부산광역시 서구청,051-240-4556,2022-06-10
2385,226,서구 구덕로,부산광역시,서구,부산광역시 서구 구덕로148번길14,충무동주민센터 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.09803197,129.0214721,Y,Y,2019,부산광역시 서구청,051-240-4556,2022-06-10
2386,227,서구 구덕로,부산광역시,서구,부산광역시 서구 구덕로185번길40,부산대병원 위,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.10139643,129.0175024,Y,Y,2019,부산광역시 서구청,051-240-4556,2022-06-10
2387,228,서구 해돋이로,부산광역시,서구,부산광역시 서구 해돋이로382,산월경로당 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.10674959,129.0125065,Y,Y,2019,부산광역시 서구청,051-240-4556,2022-06-10
2388,229,서구 꽃마을로,부산광역시,서구,부산광역시 서구 꽃마을로43-1,남성한빛가든아파트 102동 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.11777524,129.0117072,Y,Y,2019,부산광역시 서구청,051-240-4556,2022-06-10
2389,230,서구 천마로,부산광역시,서구,부산광역시 서구 천마로160,남부민초 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.08990447,129.0235651,Y,Y,2019,부산광역시 서구청,051-240-4556,2022-06-10
2390,231,서구 천마로,부산광역시,서구,부산광역시 서구 천마로148,남부민초 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.08883137,129.0235651,Y,Y,2019,부산광역시 서구청,051-240-4556,2022-06-10
2391,232,서구 망양로,부산광역시,서구,부산광역시 서구 망양로93,승산주차장 앞,도로,아스팔트 콘크리트,원호형,9,350,7,일반,Y,35.11710881,129.0181837,Y,Y,2019,부산광역시 서구청,051-240-4556,2022-06-10
2392,,운산로 62-2,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2393,,새벽시장로 46번길 12-4,부산광역시,사상구,.,,도로,아스팔트 콘크리트,가상형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2394,,새벽시장로 63번길 59,부산광역시,사상구,.,,도로,아스팔트 콘크리트,원호형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
2395,,새벽시장로 63번길 39,부산광역시,사상구,.,,도로,아스팔트 콘크리트,가상형,10,360,10,일반,Y,00.00000,000.000,Y,Y,,부산광역시 사상구청,051-310-4556,2022-06-13
