,id,left,top,right,bottom,fid,ADM_SECT_C,SGG_NM,SGG_OID,COL_ADM_SE,GID,도로폭_평균,도로길이_평균,신호등개수,어린이보호구역수,교차로수,경사도,과속방지턱개수,안전센터근처여부,2.5도로폭이하개수,출동취약지수,신호현시지수
8006,23396,1152312.5608,1686798.552,1152612.5608,1686498.552,1,26350,해운대구,369,26350,103,0.08507930000000001,0.00026908976370510396,0.0,0.25,0.0,1.0,0.2222222222222222,1.0,0.0,-0.5311896075414828,4.468810392458517
8007,23397,1152312.5608,1686498.552,1152612.5608,1686198.552,1,26350,해운대구,369,26350,103,0.14705881666666668,0.002073974201323251,0.021739130434782608,0.0,0.2,1.0,0.0,1.0,0.0,-0.9633015833317584,4.1453940688421556
8008,23398,1152312.5608,1686198.552,1152612.5608,1685898.552,1,26350,해운대구,369,26350,103,0.11818181666666666,0.0018147448015122872,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.2145420148015122,3.7854579851984878
8009,23399,1152312.5608,1685898.552,1152612.5608,1685598.552,1,26350,해운대구,369,26350,103,0.18333333333333332,0.0017863894139886578,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.3317863894139887,3.6682136105860113
8010,23513,1152612.5608,1708098.552,1152912.5608,1707798.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
8011,23514,1152612.5608,1707798.552,1152912.5608,1707498.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
8012,23515,1152612.5608,1707498.552,1152912.5608,1707198.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
8013,23516,1152612.5608,1707198.552,1152912.5608,1706898.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
8014,23517,1152612.5608,1706898.552,1152912.5608,1706598.552,10,26710,기장군,1009,26710,112,0.3333333333333333,0.014350189035916823,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.5856498109640832,5.5856498109640835
8015,23518,1152612.5608,1706598.552,1152912.5608,1706298.552,10,26710,기장군,1009,26710,112,0.3333333333333333,0.014350189035916823,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.3856498109640831,6.385649810964083
8016,23519,1152612.5608,1706298.552,1152912.5608,1705998.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
8017,23520,1152612.5608,1705998.552,1152912.5608,1705698.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
8018,23521,1152612.5608,1705698.552,1152912.5608,1705398.552,10,26710,기장군,1009,26710,112,0.3333333333333333,0.01814508506616257,0.0,0.0,0.0,0.6,0.0,1.0,0.0,-2.4181450850661625,2.5818549149338375
8019,23522,1152612.5608,1705398.552,1152912.5608,1705098.552,10,26710,기장군,1009,26710,112,0.22619048333333333,0.004168917093572778,0.0,0.0,0.0,0.3,0.0,1.0,0.0,-2.811311787093573,2.188688212906427
8020,23523,1152612.5608,1705098.552,1152912.5608,1704798.552,10,26710,기장군,1009,26710,112,0.1763157833333333,0.0006873694163516068,0.0,0.25,0.0,0.15,0.0,1.0,0.0,-2.6180557794163515,2.3819442205836485
8021,23524,1152612.5608,1704798.552,1152912.5608,1704498.552,10,26710,기장군,1009,26710,112,0.19803921666666666,0.0008214722566162571,0.043478260869565216,0.25,0.2,0.0,0.0,1.0,0.0,-2.610335540517486,2.60705576383034
8022,23525,1152612.5608,1704498.552,1152912.5608,1704198.552,10,26710,기장군,1009,26710,112,0.24074073333333335,0.004188274784971645,0.021739130434782608,0.0,0.2,0.0,0.0,1.0,0.012345679012345678,-3.1031791363845422,2.0055165157893717
8023,23526,1152612.5608,1704198.552,1152912.5608,1703898.552,10,26710,기장군,1009,26710,112,0.25,0.002452865387523629,0.043478260869565216,0.0,0.2,0.07,0.0,1.0,0.0,-2.965496343648393,2.251894960699433
8024,23527,1152612.5608,1703898.552,1152912.5608,1703598.552,10,26710,기장군,1009,26710,112,0.20833333333333334,0.001340382797731569,0.021739130434782608,0.0,0.2,0.07,0.0,1.0,0.0,-2.9328621219281663,2.1758335302457477
8025,23528,1152612.5608,1703598.552,1152912.5608,1703298.552,10,26710,기장군,1009,26710,112,0.26999999999999996,0.0018974480151228732,0.0,0.0,0.0,0.15,0.1111111111111111,1.0,0.0,-3.0767863369040116,1.9232136630959884
8026,23529,1152612.5608,1703298.552,1152912.5608,1702998.552,10,26710,기장군,1009,26710,112,0.26666666666666666,0.0006080655316635159,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.11939193446833649,5.119391934468337
8027,23530,1152612.5608,1702998.552,1152912.5608,1702698.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
8028,23531,1152612.5608,1702698.552,1152912.5608,1702398.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
8029,23532,1152612.5608,1702398.552,1152912.5608,1702098.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
8030,23533,1152612.5608,1702098.552,1152912.5608,1701798.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
8031,23534,1152612.5608,1701798.552,1152912.5608,1701498.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
8032,23535,1152612.5608,1701498.552,1152912.5608,1701198.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
8033,23536,1152612.5608,1701198.552,1152912.5608,1700898.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
8034,23537,1152612.5608,1700898.552,1152912.5608,1700598.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
8035,23538,1152612.5608,1700598.552,1152912.5608,1700298.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
8036,23539,1152612.5608,1700298.552,1152912.5608,1699998.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
8037,23540,1152612.5608,1699998.552,1152912.5608,1699698.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
8038,23541,1152612.5608,1699698.552,1152912.5608,1699398.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
8039,23542,1152612.5608,1699398.552,1152912.5608,1699098.552,10,26710,기장군,1009,26710,112,0.1433333333333333,0.012311909262759923,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3296880907372401,5.32968809073724
8040,23543,1152612.5608,1699098.552,1152912.5608,1698798.552,10,26710,기장군,1009,26710,112,0.071875,0.0024872991493383742,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.16813770085066163,5.168137700850662
8041,23544,1152612.5608,1698798.552,1152912.5608,1698498.552,10,26710,기장군,1009,26710,112,0.06333333333333332,0.001153234404536862,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.18484676559546315,5.184846765595463
8042,23545,1152612.5608,1698498.552,1152912.5608,1698198.552,10,26710,기장군,1009,26710,112,0.058333333333333334,0.00039017485822306235,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.1946098251417769,5.194609825141777
8043,23546,1152612.5608,1698198.552,1152912.5608,1697898.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.3,5.3
8044,23547,1152612.5608,1697898.552,1152912.5608,1697598.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
8045,23548,1152612.5608,1697598.552,1152912.5608,1697298.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
8046,23549,1152612.5608,1697298.552,1152912.5608,1696998.552,10,26710,기장군,1009,26710,112,0.05,0.0007419659735349716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.9092580340264649,6.909258034026465
8047,23550,1152612.5608,1696998.552,1152912.5608,1696698.552,10,26710,기장군,1009,26710,112,0.18333333333333332,0.013084829867674857,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.8569151701323251,5.856915170132325
8048,23551,1152612.5608,1696698.552,1152912.5608,1696398.552,10,26710,기장군,1009,26710,112,0.19333333333333333,0.015591209829867673,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.8364087901701323,5.8364087901701325
8049,23552,1152612.5608,1696398.552,1152912.5608,1696098.552,10,26710,기장군,1009,26710,112,0.1888888833333333,0.009730623818525519,0.0,0.0,0.0,1.0,0.05555555555555555,0.0,0.0,1.70582494173703,6.7058249417370295
8050,23553,1152612.5608,1696098.552,1152912.5608,1695798.552,10,26710,기장군,1009,26710,112,0.2916666666666667,0.032396030245746686,0.0,0.0,0.2,1.0,0.0,0.0,0.0,1.7026039697542532,6.702603969754254
8051,23554,1152612.5608,1695798.552,1152912.5608,1695498.552,10,26710,기장군,1009,26710,112,0.24166666666666667,0.020400293005671078,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.1445997069943289,5.144599706994329
8052,23555,1152612.5608,1695498.552,1152912.5608,1695198.552,10,26710,기장군,1009,26710,112,0.06666666666666667,0.0017174102079395084,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.47828258979206045,5.478282589792061
8053,23556,1152612.5608,1695198.552,1152912.5608,1694898.552,10,26710,기장군,1009,26710,112,0.10555555,0.0012633900448960301,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.10873661995510395,5.108736619955104
8054,23557,1152612.5608,1694898.552,1152912.5608,1694598.552,10,26710,기장군,1009,26710,112,0.11666666666666667,0.0012602394447069943,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.08873976055529298,5.088739760555293
8055,23558,1152612.5608,1694598.552,1152912.5608,1694298.552,10,26710,기장군,1009,26710,112,0.07916666666666666,0.0016320758506616255,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0558679241493383,6.0558679241493385
8056,23559,1152612.5608,1694298.552,1152912.5608,1693998.552,10,26710,기장군,1009,26710,112,0.06666666666666667,0.0009794423440453684,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.47902055765595464,5.4790205576559545
8057,23560,1152612.5608,1693998.552,1152912.5608,1693698.552,10,26710,기장군,1009,26710,112,0.06666666666666667,0.0017131379962192815,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0782868620037809,6.078286862003781
8058,23561,1152612.5608,1693698.552,1152912.5608,1693398.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
8059,23562,1152612.5608,1693398.552,1152912.5608,1693098.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
8060,23563,1152612.5608,1693098.552,1152912.5608,1692798.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
8061,23564,1152612.5608,1692798.552,1152912.5608,1692498.552,10,26710,기장군,1009,26710,112,0.13333333333333333,0.01270321361058601,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.947296786389414,5.947296786389414
8062,23565,1152612.5608,1692498.552,1152912.5608,1692198.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
8063,23566,1152612.5608,1692198.552,1152912.5608,1691898.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
8064,23567,1152612.5608,1691898.552,1152912.5608,1691598.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
8065,23568,1152612.5608,1691598.552,1152912.5608,1691298.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
8066,23569,1152612.5608,1691298.552,1152912.5608,1690998.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
8067,23570,1152612.5608,1690998.552,1152912.5608,1690698.552,1,26350,해운대구,369,26350,103,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
8068,23570,1152612.5608,1690998.552,1152912.5608,1690698.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
8069,23571,1152612.5608,1690698.552,1152912.5608,1690398.552,1,26350,해운대구,369,26350,103,0.05,0.016134215500945178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8938657844990547,6.893865784499055
8070,23571,1152612.5608,1690698.552,1152912.5608,1690398.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
8071,23572,1152612.5608,1690398.552,1152912.5608,1690098.552,1,26350,해운대구,369,26350,103,0.05,0.016134215500945178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8938657844990547,6.893865784499055
8072,23573,1152612.5608,1690098.552,1152912.5608,1689798.552,1,26350,해운대구,369,26350,103,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
8073,23574,1152612.5608,1689798.552,1152912.5608,1689498.552,1,26350,해운대구,369,26350,103,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
8074,23575,1152612.5608,1689498.552,1152912.5608,1689198.552,1,26350,해운대구,369,26350,103,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
8075,23576,1152612.5608,1689198.552,1152912.5608,1688898.552,1,26350,해운대구,369,26350,103,0.05,0.016134215500945178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8938657844990547,6.893865784499055
8076,23577,1152612.5608,1688898.552,1152912.5608,1688598.552,1,26350,해운대구,369,26350,103,0.275,0.013978024574669186,0.021739130434782608,0.0,0.0,0.3,0.0,0.0,0.0,0.13450023629489594,5.24319588846881
8077,23578,1152612.5608,1688598.552,1152912.5608,1688298.552,1,26350,해운대구,369,26350,103,0.3875,0.23355505671077503,0.0,0.25,0.0,1.0,0.1111111111111111,0.0,0.0,1.5800560544003361,6.580056054400336
8078,23579,1152612.5608,1688298.552,1152912.5608,1687998.552,1,26350,해운대구,369,26350,103,0.4166666666666667,0.008249054820415878,0.06521739130434782,0.5,0.4,0.07,0.05555555555555555,1.0,0.0,-2.1122587166561644,3.213828239865575
8079,23580,1152612.5608,1687998.552,1152912.5608,1687698.552,1,26350,해운대구,369,26350,103,0.3375,0.002612830812854442,0.021739130434782608,0.0,0.2,0.07,0.05555555555555555,1.0,0.0,-3.111079014387734,1.9976166377861801
8080,23581,1152612.5608,1687698.552,1152912.5608,1687398.552,1,26350,해운대구,369,26350,103,0.34444445,0.0085251260231569,0.043478260869565216,0.0,0.4,0.07,0.1111111111111111,1.0,0.0,-2.7704575031729153,2.446933801174911
8081,23582,1152612.5608,1687398.552,1152912.5608,1687098.552,1,26350,해운대구,369,26350,103,0.3309523833333333,0.0075567107750472585,0.08695652173913043,0.0,0.2,0.07,0.0,1.0,0.0,-3.0293579572967864,2.405424651398866
8082,23583,1152612.5608,1687098.552,1152912.5608,1686798.552,1,26350,해운대구,369,26350,103,0.275,0.001594596722589792,0.021739130434782608,0.0,0.4,0.07,0.0,1.0,0.0,-2.7931163358530244,2.3155793163208895
8083,23584,1152612.5608,1686798.552,1152912.5608,1686498.552,1,26350,해운대구,369,26350,103,0.22142856666666666,0.0023848906285444233,0.06521739130434782,0.0,1.0,1.0,0.05555555555555555,1.0,0.0,0.08503402753570644,5.411120984057446
8084,23585,1152612.5608,1686498.552,1152912.5608,1686198.552,1,26350,해운대구,369,26350,103,0.16833333333333333,0.0020895557655954628,0.043478260869565216,0.0,0.4,1.0,0.05555555555555555,1.0,0.0,-0.6425774784709097,4.574813825876916
8085,23586,1152612.5608,1686198.552,1152912.5608,1685898.552,1,26350,해운대구,369,26350,103,0.12777778333333334,0.0024608800661625706,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.2324608900661624,3.7675391099338373
8086,23587,1152612.5608,1685898.552,1152912.5608,1685598.552,1,26350,해운대구,369,26350,103,0.19166666666666665,0.007166824196597353,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.352166824196597,1.6478331758034028
8087,23700,1152912.5608,1708398.552,1153212.5608,1708098.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
8088,23701,1152912.5608,1708098.552,1153212.5608,1707798.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
8089,23702,1152912.5608,1707798.552,1153212.5608,1707498.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
8090,23703,1152912.5608,1707498.552,1153212.5608,1707198.552,10,26710,기장군,1009,26710,112,0.1,0.0010278827977315689,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0189721172022685,6.018972117202269
8091,23704,1152912.5608,1707198.552,1153212.5608,1706898.552,10,26710,기장군,1009,26710,112,0.1,0.0010278827977315689,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0189721172022685,6.018972117202269
8092,23705,1152912.5608,1706898.552,1153212.5608,1706598.552,10,26710,기장군,1009,26710,112,0.3333333333333333,0.014350189035916823,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.5856498109640832,5.5856498109640835
8093,23706,1152912.5608,1706598.552,1153212.5608,1706298.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
8094,23707,1152912.5608,1706298.552,1153212.5608,1705998.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
8095,23708,1152912.5608,1705998.552,1153212.5608,1705698.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
8096,23709,1152912.5608,1705698.552,1153212.5608,1705398.552,10,26710,기장군,1009,26710,112,0.3333333333333333,0.002663043478260869,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.602663043478261,3.3973369565217393
8097,23710,1152912.5608,1705398.552,1153212.5608,1705098.552,10,26710,기장군,1009,26710,112,0.25,0.008197857592155008,0.021739130434782608,0.0,0.2,1.0,0.0,1.0,0.0,-1.1547195967225898,3.9539760554513244
8098,23711,1152912.5608,1705098.552,1153212.5608,1704798.552,10,26710,기장군,1009,26710,112,0.23333333333333334,0.002934782608695652,0.0,0.0,0.0,0.3,0.0,1.0,0.0,-2.8229347826086957,2.1770652173913043
8099,23712,1152912.5608,1704798.552,1153212.5608,1704498.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.0,-1.8,3.2
8100,23713,1152912.5608,1704498.552,1153212.5608,1704198.552,10,26710,기장군,1009,26710,112,0.14803921666666667,0.0021423661460302458,0.043478260869565216,0.5,0.4,0.0,0.16666666666666666,1.0,0.024691358024691357,-1.6332613726785046,3.5841299316693216
8101,23714,1152912.5608,1704198.552,1153212.5608,1703898.552,10,26710,기장군,1009,26710,112,0.18333333333333332,0.0031614345344990547,0.021739130434782608,0.0,0.2,0.0,0.05555555555555555,1.0,0.012345679012345678,-2.943263420578514,2.1654322315953998
8102,23715,1152912.5608,1703898.552,1153212.5608,1703598.552,10,26710,기장군,1009,26710,112,0.19642856666666667,0.0015136375921550092,0.043478260869565216,0.0,0.4,0.07,0.0,1.0,0.0,-2.608128535853025,2.6092627684948013
8103,23716,1152912.5608,1703598.552,1153212.5608,1703298.552,10,26710,기장군,1009,26710,112,0.25454545,0.0010622529655009451,0.0,0.0,0.0,0.15,0.1111111111111111,1.0,0.0,-3.04813295185439,1.9518670481456102
8104,23717,1152912.5608,1703298.552,1153212.5608,1702998.552,10,26710,기장군,1009,26710,112,0.22083333333333333,0.001435837665406427,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.20106416233459354,5.2010641623345935
8105,23718,1152912.5608,1702998.552,1153212.5608,1702698.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
8106,23719,1152912.5608,1702698.552,1153212.5608,1702398.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
8107,23720,1152912.5608,1702398.552,1153212.5608,1702098.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
8108,23721,1152912.5608,1702098.552,1153212.5608,1701798.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
8109,23722,1152912.5608,1701798.552,1153212.5608,1701498.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
8110,23723,1152912.5608,1701498.552,1153212.5608,1701198.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
8111,23724,1152912.5608,1701198.552,1153212.5608,1700898.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
8112,23725,1152912.5608,1700898.552,1153212.5608,1700598.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
8113,23726,1152912.5608,1700598.552,1153212.5608,1700298.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
8114,23727,1152912.5608,1700298.552,1153212.5608,1699998.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
8115,23728,1152912.5608,1699998.552,1153212.5608,1699698.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
8116,23729,1152912.5608,1699698.552,1153212.5608,1699398.552,10,26710,기장군,1009,26710,112,0.43333333333333335,0.05907699551039697,0.0,0.0,0.0,0.3,0.0,0.0,0.012345679012345678,-0.2082127979795328,4.791787202020467
8117,23730,1152912.5608,1699398.552,1153212.5608,1699098.552,10,26710,기장군,1009,26710,112,0.18095238333333336,0.018867731906899807,0.0,0.0,0.0,0.3,0.0,0.0,0.012345679012345678,0.2862821756239643,5.286282175623964
8118,23731,1152912.5608,1699098.552,1153212.5608,1698798.552,10,26710,기장군,1009,26710,112,0.08055554999999999,0.004280875867202268,0.0,0.0,0.0,0.6,0.1111111111111111,0.0,0.0,1.1618302452439089,6.161830245243909
8119,23732,1152912.5608,1698798.552,1153212.5608,1698498.552,10,26710,기장군,1009,26710,112,0.058333333333333334,0.0025795526157844986,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0924204473842154,6.092420447384216
8120,23733,1152912.5608,1698498.552,1153212.5608,1698198.552,10,26710,기장군,1009,26710,112,0.06666666666666667,0.0017887523629489602,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.47821124763705103,5.478211247637051
8121,23734,1152912.5608,1698198.552,1153212.5608,1697898.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.2,6.2
8122,23735,1152912.5608,1697898.552,1153212.5608,1697598.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
8123,23736,1152912.5608,1697598.552,1153212.5608,1697298.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
8124,23737,1152912.5608,1697298.552,1153212.5608,1696998.552,10,26710,기장군,1009,26710,112,0.2,0.0031143667296786386,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.8368856332703212,5.836885633270321
8125,23738,1152912.5608,1696998.552,1153212.5608,1696698.552,10,26710,기장군,1009,26710,112,0.2,0.0031143667296786386,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.8368856332703212,5.836885633270321
8126,23739,1152912.5608,1696698.552,1153212.5608,1696398.552,10,26710,기장군,1009,26710,112,0.18333333333333332,0.014411625708884686,0.0,0.0,0.0,0.6,0.05555555555555555,0.0,0.0,0.9111439298466709,5.911143929846671
8127,23740,1152912.5608,1696398.552,1153212.5608,1696098.552,10,26710,기장군,1009,26710,112,0.18333333333333332,0.014411625708884686,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.8555883742911153,5.8555883742911154
8128,23741,1152912.5608,1696098.552,1153212.5608,1695798.552,10,26710,기장군,1009,26710,112,0.2916666666666667,0.032396030245746686,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4426039697542534,6.442603969754254
8129,23742,1152912.5608,1695798.552,1153212.5608,1695498.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
8130,23743,1152912.5608,1695498.552,1153212.5608,1695198.552,10,26710,기장군,1009,26710,112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0
